seller_id,total_sales,total_orders,delivery_time_avg,avg_rating,customer_satisfaction_score
7ad41305e96a6cab8294cd65891e9a86,180.0,2,11.66113425925926,5.0,1.0
c731d18cea9bf687ffee82a241c25b11,3525.0,23,7.3914893518518525,3.96,0.74
9558aa23f77a9e0a0eca83540999f43b,125.7,2,16.38059999558856,3.0,0.5
2bdb95a56a36ebbc6640337ac5eac174,89.9,1,5.851944444444444,5.0,1.0
7fdb0720c8d7c9075538b365dc8c3a22,1804.0,9,17.469016203703703,2.4,0.35
42d4b7e70819438f5ada61c965e92d7e,49.6,1,21.939131944444444,1.0,0.0
1dfe5347016252a7884b694d4f10f5c4,1632.5,20,19.4560385505698,3.1923076923076925,0.5480769230769231
87b740daf17b5d1be335a64164ec6842,14699.87,13,18.299309068681602,3.3076923076923075,0.5769230769230769
ed9eef5be0992d413d251fadba1a410d,314.3,2,9.686430224867724,4.428571428571429,0.8571428571428572
22c32ec35d0116ef02c281798a25bf8b,119.58,4,9.717814429012346,3.5,0.625
0ff83046c3fa22efee8ecf291888b191,768.9000000000001,10,12.322455808080809,4.818181818181818,0.9545454545454546
30a2f535bb48308f991d0b9ad4a8c4bb,4781.2,71,8.357909695917508,4.261363636363637,0.8153409090909092
4978a02ea9c8be7a9b5480680f40334e,2356.61,18,5.341156189083821,3.5789473684210527,0.6447368421052632
6c7d50c24b3ccd2fd83b44d8bb34e073,8555.74,113,12.365761069501398,4.3858267716535435,0.8464566929133859
1588ac4010787100dddef64568f0ae35,599.97,3,19.871010802469137,3.0,0.5
7722b1df1b0e383e000397b2c11e3e19,7067.1900000000005,133,8.634931807087364,4.222222222222222,0.8055555555555556
a7a9b880c49781da66651ccf4ba9ac38,307.6,3,9.169887152777777,3.75,0.6875
5a425cc503b39b262a847fd6212bf53b,1265.69,14,6.52386538612612,4.214285714285714,0.8035714285714286
a1bea7061f61f6fdd9a85a6325ba1033,810.95,9,4.491721965020576,4.444444444444445,0.8611111111111112
dd7ddc04e1b6c2c614352b383efe2d36,9033.71,120,14.86942129907572,3.7588652482269502,0.6897163120567376
cfb1a033743668a192316f3c6d1d2671,12850.84,144,11.943281390336404,3.9510869565217392,0.7377717391304348
23613d49c3ac2bd302259e55c06c050c,4162.2,68,14.099892309089151,3.6666666666666665,0.6666666666666666
59b22a78efb79a4797979612b885db36,26985.5,124,12.541033950617283,3.9696969696969697,0.7424242424242424
f8f35af4634605e6693c17cc3ffff5a8,90.0,1,10.140243055555555,5.0,1.0
b0f2a6122a90a93eb03e68653dd960e3,1620.3,6,8.20083167989418,4.857142857142857,0.9642857142857142
883dd81e82754ac2c65e9790a7db8c9a,319.5,5,7.172194444444445,4.4,0.8500000000000001
65c255b299faf2d12050937cc219c46c,88.2,2,7.089606481481482,4.5,0.875
535bf14f36346c7f59d87cece104d70c,50.0,1,4.217708333333333,4.0,0.75
8cbac7e12637ed9cffa18c7875207478,2990.98,67,13.568430891011356,4.146341463414634,0.7865853658536586
0af2ab31141893d26aca5a404a537dab,59.0,1,5.809513888888889,5.0,1.0
730937bf88cb151eb2eb849f642fc213,2821.2,22,7.1314743589743586,4.423076923076923,0.8557692307692308
eb3071b9f0b0ddaa2df5ea130f09f26b,6230.0,9,8.61685500841751,4.636363636363637,0.9090909090909092
33ab10be054370c254ddfcf0a6253422,213.2,4,5.813640046296296,5.0,1.0
18e694e0e48ed6f7aa3f24aade5fd697,701.54,31,6.078709490740741,4.676470588235294,0.9191176470588236
bba74270a87732727b5a3b4fd9ac1c39,6001.59,36,9.359574209360236,3.8048780487804876,0.7012195121951219
1992f8fb6b19fcccd97ca819811e7267,28.8,1,11.890135176362303,1.0,0.0
bb7a14e229b1c95156719c3d9552eeee,3190.1,11,11.720700420073342,4.181818181818182,0.7954545454545454
7fe21dd00d2f4943ae09525efa2fd674,299.6,4,14.18163261635818,3.0,0.5
a61cc04793308395a840807104365121,14.63,1,8.368773148148149,5.0,1.0
160e4f13fd3a64b1b86807be88b5ffb0,886.0,4,14.298266782407408,4.25,0.8125
81ed90f07c0bacb7594940ba2ef676aa,223.9,2,16.095561342592593,4.5,0.875
e46bc031f2c5bae4ccb40bb90712e9b4,277.3,1,15.164485070574665,1.0,0.0
73a63f72308aa20a46f4b1632018f196,9439.95,27,12.11781241901873,4.076923076923077,0.7692307692307692
ff82e8873fba613f2261a9acc896fd84,124.6,4,9.54111400462963,3.5,0.625
164a5a8794e6d42e14f55e447b12a3bc,73.99,1,13.407523148148147,5.0,1.0
87b4428a334b8f676fd9a7f3bf544fb5,29.99,1,6.9279166666666665,5.0,1.0
63a79f5a7eb5cb48a7e5787b141c7993,815.1,11,6.365419823232323,4.545454545454546,0.8863636363636365
83deb69e889cf80f82be1dc6d5f2d486,5363.01,40,15.740614803791887,4.357142857142857,0.8392857142857142
198c7ea11960a9844b544d9bcdca860c,1733.75,25,14.513364814814816,3.88,0.72
49e7217cfe4e427191c378ec626d8737,3002.7,13,16.12566648200831,3.9285714285714284,0.7321428571428571
666658b8da8370f30e1f89893b1de5e6,298.0,1,12.557195361547489,5.0,1.0
f435898e493ba0356019a0b1cb8b55b1,649.76,10,10.680035686728395,4.333333333333333,0.8333333333333333
9e6229250fedbe05838fef417b74e7fb,13132.2,74,11.996909658573443,3.8974358974358974,0.7243589743589743
910a922b426b7ff95eaee129ad6c0e1f,119.8,2,14.63134837962963,5.0,1.0
39d54ff918774174706fb065d7f9dc07,1593.59,23,15.227885485748851,3.8,0.7
3364a91ec4d56c98e44174de954b94f6,3579.94,6,14.826041666666669,3.8333333333333335,0.7083333333333334
ba8e85df286308fe68a2ce83a8f8b2d6,80.9,1,9.845416666666667,5.0,1.0
e1a210d482714ce337763a19aef94ba4,49.9,1,30.742337545187,1.0,0.0
081acf3de680d554796c9cf041be7bc2,1597.3,4,13.57564525462963,4.125,0.78125
15cd6eefe58588619aaed41dfa6621b1,1622.74,16,14.40606802983539,4.333333333333333,0.8333333333333333
c398bc00a606d33758afd91f4e64fd15,150.0,2,3.7029050925925926,4.5,0.875
c0563dd588b775f2e37747ef6ad6c92c,3697.2000000000003,28,10.860574156746031,4.357142857142857,0.8392857142857142
048c2757535328e0d7dac690ad3c0aae,8907.18,49,17.89369272462853,4.224489795918367,0.8061224489795917
913fd0ebba70bb919f7254a02239173c,159.9,1,13.430914351851852,1.0,0.0
b33e7c55446eabf8fe1a42d037ac7d6d,44985.17,152,16.47925991544378,4.15483870967742,0.7887096774193549
058cb5aeb36d7c0fcae20fc85d5e0a59,1328.0,12,10.226365898003252,3.3846153846153846,0.5961538461538461
430315b7bb4b6e4b3c978f9dfa9b0558,2864.4,19,14.35659201388889,4.0,0.75
10ff823eda2b032e2c93d17a7d294736,1294.97,9,10.005071603957951,3.888888888888889,0.7222222222222222
43a5d4a57af536fddc96d08be3afdfcb,75.0,1,11.811469907407407,1.0,0.0
1f867308a0ce13133a4e639ff4de0c02,875.1,7,10.371266025641026,4.538461538461538,0.8846153846153846
d8c7ba53e7e38711eaef8c2849d6d2e1,1190.87,22,8.109704335016835,4.5,0.875
ebd1417732defaf66c50b5a800eb293e,309.0,1,6.121712962962963,5.0,1.0
d9b00a97818674c7f8d8b1ef0e689679,69.9,1,2.203148148148148,3.0,0.5
9dc79dd988ac42f4d56c340d7048420a,749.6,4,6.52150462962963,4.75,0.9375
0ec28cec4046a4a199b6de9b4c891d97,296.6,3,8.863423032407407,5.0,1.0
b9c0ffa92f3ff9a5a3d45ef7213c0842,490.0,3,21.183537808641976,5.0,1.0
160851d3ece7aa1a510f8d1a4bb8a8af,102.05,2,5.577158564814814,5.0,1.0
980640c45d7a4635885491d077167e4d,1004.29,14,7.608943452380953,4.642857142857143,0.9107142857142858
31e60bf8d103ce47932a85f5562deb16,181.0,1,14.461574074074074,5.0,1.0
29c322e3f09f886f8bacbe91dfbd979e,48.98,1,6.673425925925926,5.0,1.0
03bd479e1d9484cdb14104d3023f7321,359.70000000000005,3,20.46724151234568,4.333333333333333,0.8333333333333333
d180e07dc1e58c31c3f0cd599dc4d945,58.8,1,7.997523148148148,3.0,0.5
8fbe2ee446b97e128471be4ce983dc0d,148.5,3,8.099621913580247,3.0,0.5
dd58ee93286b0821565574c570e9e1dc,2948.0,2,12.036979166666667,5.0,1.0
5c030029b5916fed0986310385ec9009,4164.4,7,5.369206018518518,4.9,0.9750000000000001
3bb548e3cb7f70f28e3f11ee9dce0e59,7690.02,46,10.681195842068485,3.981132075471698,0.7452830188679245
1099a00e0ee3a50935e6c2447ca090c5,849.6999999999999,3,15.039498456790126,3.6666666666666665,0.6666666666666666
406822777a0b9eb5c50e442dd4cd3ec5,3588.1800000000003,44,13.504270086481599,4.326086956521739,0.8315217391304348
bfd27a966d91cfaafdb25d076585f0da,19547.0,115,12.553709346999314,4.2844827586206895,0.8211206896551724
abe021b01ba992245271b9aa422032df,6720.0,2,17.93034722222222,3.5,0.625
119c7f1a00ef43fad0e57604e76a747c,189.8,2,5.977835648148148,4.5,0.875
1710c3aaa9c6b44ec3883ee0fe300e21,1188.9,2,6.127557870370371,5.0,1.0
3a79f35a2344ede41af21267f61d5ec6,186.0,1,14.27412037037037,1.0,0.0
36890be00bbfc1cdb9a4a38a6af05a69,1361.3,13,9.416596331908831,4.230769230769231,0.8076923076923077
1336efc61c316ddf92c899eb817f7cae,4837.31,74,11.714715005446623,3.9411764705882355,0.7352941176470589
48fb026ed7455a42f5d3e9390ed5088e,555.71,11,14.635920434586314,2.6363636363636362,0.40909090909090906
1d8dbc4f32378d715c717c1c1fc57bae,10986.19,89,14.523344076101031,3.8842105263157896,0.7210526315789474
3b15288545f8928d3e65a8f949a28291,13512.85,97,14.420668492564042,3.8086956521739133,0.7021739130434783
62d977e2b2aee830de3e039a28490d12,399.8,2,12.064510176362305,1.0,0.0
c026ef0d72e9132d9fa112308090c8dc,520.0,1,11.181145833333334,4.0,0.75
5a05a16bb50629ee31afab8a6d4c2674,794.3,14,6.9908981481481485,4.0,0.75
81a1104df0f08b59c68aa5b03cfe398e,9088.08,71,13.089767772998872,4.267605633802817,0.8169014084507042
14ee35374a7876217954b5fa08e50463,809.0,6,17.1668074845679,4.333333333333333,0.8333333333333333
0f0c984a4a955310903b6b6008660bad,369.81,4,14.240300925925926,3.75,0.6875
4bfc7a4a1cf8d4d2121c27422d9e50b5,8124.4,26,8.025635127314814,4.225,0.8062499999999999
d3674f271c91f824f82d24d92011f669,1718.3,20,13.77093576388889,4.1,0.7749999999999999
e3dd723429d1b23614b7fa85e2c7a853,471.05,7,13.411779513888888,3.375,0.59375
ed4acab38528488b65a9a9c603ff024a,12759.45,32,9.282873429125624,3.725,0.68125
f62d7bb4a613ec758a03342d46b580b2,23915.0,31,14.051913082437277,4.354838709677419,0.8387096774193548
dcf3755cefcdc158ad0b7bdde51e871b,179.8,2,15.660416666666666,4.0,0.75
b05b432bf68945d4d9783f9e3ca29ee8,224.8,2,5.414924768518519,4.5,0.875
0b64bcdb0784abc139af04077d49a20e,137.6,4,8.495092592592592,4.75,0.9375
ba90964cff9b9e0e6f32b23b82465f7b,44212.5,38,10.018161245126706,4.421052631578948,0.855263157894737
e4fc40017a6d22c46a14ac2e17f87c3e,387.0,3,18.77624960308309,2.3333333333333335,0.33333333333333337
c26ba52cf8d2f34915f2f6b7ffa0a3f3,125.96,4,10.433799111607604,4.0,0.75
8a432f4e5b471f8da497d7dc517666e2,7445.0,94,7.634685496794872,4.201923076923077,0.8004807692307692
e6ffc9ac6a7adc9d16a1cfc2286dd546,34.99,1,11.895343509695635,1.0,0.0
f9a02f1922d1de564392e656d82b3fda,125.9,1,11.89123471339934,4.0,0.75
83c465a786b06574376909b35ef6752a,281.4,3,5.269764660493827,5.0,1.0
c747d5b92c7648417faea95d36d763e8,139.0,1,12.949432870370371,5.0,1.0
e908c0f3646e8b60375734a350d95d71,2951.0,1,27.108946759259258,4.0,0.75
ede0c03645598cdfc63ca8237acbe73d,2359.47,44,17.69026897416663,3.617021276595745,0.6542553191489362
8e6d7754bc7e0f22c96d255ebda59eba,14127.67,83,14.207974652723482,3.008,0.502
8c16d1f32a54d92897cc437244442e1b,5154.71,105,10.947300601039636,4.385964912280702,0.8464912280701755
e21a1e8be4715b0fcfd5385643bc49c4,703.5999999999999,21,16.717414344432573,3.6666666666666665,0.6666666666666666
f4c4daa86e30c7e5a553a8d518ac03a5,6301.91,20,16.329267470680183,3.7,0.675
93dc87703c046b603023e75222018b45,8269.5,33,18.717139643357797,4.0,0.75
04aa0a1c5ce6b222003403a3e11c3cc0,5518.0,11,16.365153867102396,3.5294117647058822,0.6323529411764706
64cc804291f90c81f02bfc2bb58ff55a,517.6,2,14.760040509259259,5.0,1.0
933446e9a59dece7ae9175103820ca8f,381.39,2,18.147485719270986,2.3333333333333335,0.33333333333333337
916c9de0b5ad957346eeeb12f332687e,5480.25,23,8.333610565161088,4.392857142857143,0.8482142857142858
5f1dc28029d2c244352a68107ec2b542,2759.8,61,9.402285654160654,4.428571428571429,0.8571428571428572
0b1ca3ef18a63d7eb0c8897fa0849c08,55.0,1,6.710289351851852,5.0,1.0
33dd941c27854f7625b968cc6195a552,6787.5,5,11.700719907407407,4.4,0.8500000000000001
cd2169d9f31ff6fbb9ca3373b0c9e354,569.0,1,15.16494212962963,4.0,0.75
0bfd0b434243adc5c2e1aa6baf19c6aa,371.20000000000005,6,8.463200231481482,3.6666666666666665,0.6666666666666666
1c129092bf23f28a5930387c980c0dfc,9461.82,199,11.622043205096695,4.18348623853211,0.7958715596330275
0015a82c2db000af6aaaf3ae2ecb0532,2685.0,3,10.793885030864198,3.6666666666666665,0.6666666666666666
700f03c207639c22d933381ff60b35c2,1189.8600000000001,4,29.76735821759259,4.0,0.75
fe2032dab1a61af8794248c8196565c9,64715.71,289,10.447935414784752,4.395348837209302,0.8488372093023255
5a4236931428800e9d9cc04af0987118,44.97,1,3.981076388888889,5.0,1.0
1cbcd2ee0afb3fc09963b87eb65e7e4f,90.0,1,4.318333333333333,5.0,1.0
191d55f7edb8524d525ed01b20fe32e8,747.0,3,22.529178240740745,2.3333333333333335,0.33333333333333337
02d35243ea2e497335cd0f076b45675d,5794.0,14,25.812436342592594,2.6875,0.421875
ce33c6211beaa8fef4cae8b52db39862,49.0,1,18.732430555555556,3.0,0.5
01266d4c46afa519678d16a8b683d325,90.25,3,5.922897376543209,5.0,1.0
079d295dcbf06ee8bb1b65ba964eb2b6,349.3,5,6.923537037037038,4.8,0.95
54965bbe3e4f07ae045b90b0b8541f52,10256.7,73,26.835330632769587,2.9625,0.490625
232a6014e7b10cba61c6c2b2ea6bb4b0,3819.9700000000003,32,13.63965939153439,4.085714285714285,0.7714285714285714
31da954dc0855f2495c6310f70a2f931,4583.0,29,8.123554012345679,4.233333333333333,0.8083333333333333
4b98b0428fc1932cc2514ef9ce2505e6,465.51,2,17.74611111111111,2.3333333333333335,0.33333333333333337
0be8ff43f22e456b4e0371b2245e4d01,11805.5,161,10.50605088859665,3.8944444444444444,0.7236111111111111
fd312b6bf05efac6c3772d5b52205d8a,118.69999999999999,2,6.378287037037037,5.0,1.0
2ef086a599b597572aca4433b7ed6b3d,49.0,1,11.24431712962963,5.0,1.0
